weekday,duration,start_zoneID,started_at
0,720.0,13,2021-07-19 21:02:23
0,1293.0,13,2021-07-26 19:55:36
0,872.0,13,2021-07-19 23:19:59
0,1292.0,13,2021-07-12 20:55:29
0,386.0,13,2021-07-26 20:01:22
0,273.0,13,2021-07-05 12:09:14
0,440.0,13,2021-07-12 21:08:09
0,557.0,13,2021-07-05 11:19:37
0,1060.0,13,2021-07-26 19:52:41
0,270.0,13,2021-07-19 09:04:03
0,331.0,13,2021-07-05 13:14:06
0,526.0,13,2021-07-26 21:38:43
0,300.0,13,2021-07-26 08:49:05
0,151.0,13,2021-07-19 08:04:05
0,473.0,13,2021-07-19 12:34:50
0,284.0,13,2021-07-05 16:54:30
0,823.0,13,2021-07-19 20:32:21
0,546.0,13,2021-07-12 18:24:05
0,880.0,13,2021-07-19 14:44:19
0,10824.0,13,2021-07-12 17:11:26
0,1625.0,13,2021-07-05 19:55:51
0,89988.0,13,2021-07-05 09:33:15
0,2022.0,13,2021-07-05 15:31:37
0,1260.0,13,2021-07-26 16:10:58
0,676.0,13,2021-07-12 07:22:04
0,873.0,13,2021-07-12 12:06:04
0,579.0,13,2021-07-05 16:27:38
0,714.0,13,2021-07-26 19:12:59
0,506.0,13,2021-07-26 09:41:33
0,563.0,13,2021-07-26 08:54:02
0,321.0,13,2021-07-12 17:00:29
0,479.0,13,2021-07-19 16:23:42
0,1993.0,13,2021-07-19 19:25:12
0,172.0,13,2021-07-26 08:26:16
0,1190.0,13,2021-07-19 22:08:38
0,624.0,13,2021-07-05 16:28:03
0,849.0,13,2021-07-26 05:26:52
0,1575.0,13,2021-07-26 18:33:23
0,702.0,13,2021-07-26 10:06:55
0,1264.0,13,2021-07-05 17:32:34
0,832.0,13,2021-07-19 18:03:14
0,2213.0,13,2021-07-19 08:22:33
0,1681.0,13,2021-07-19 16:40:38
0,1942.0,13,2021-07-26 15:06:52
0,1658.0,13,2021-07-26 11:23:45
0,1407.0,13,2021-07-26 17:33:12
0,1104.0,13,2021-07-05 16:40:32
0,1717.0,13,2021-07-26 15:08:12
0,667.0,13,2021-07-12 17:42:39
0,1026.0,13,2021-07-05 17:15:26
0,1052.0,13,2021-07-05 11:38:56
0,1014.0,13,2021-07-19 16:32:27
0,863.0,13,2021-07-26 17:14:01
0,2528.0,13,2021-07-05 16:16:17
0,1103.0,13,2021-07-19 19:51:21
0,2270.0,13,2021-07-05 17:32:14
0,1191.0,13,2021-07-26 16:48:41
0,3450.0,13,2021-07-12 18:28:55
0,1309.0,13,2021-07-26 18:13:39
0,540.0,13,2021-07-19 08:53:34
0,1073.0,13,2021-07-05 11:53:31
0,900.0,13,2021-07-05 14:09:36
0,448.0,13,2021-07-05 07:39:59
0,419.0,13,2021-07-26 09:14:41
0,476.0,13,2021-07-12 13:52:59
0,462.0,13,2021-07-12 12:31:06
0,1080.0,13,2021-07-05 17:58:32
0,1444.0,13,2021-07-26 17:25:00
