weekday,duration,start_zoneID,started_at
0,376.0,255,2021-07-12 16:17:26
0,658.0,255,2021-07-26 10:02:33
0,616.0,255,2021-07-12 21:55:45
0,419.0,255,2021-07-19 16:53:39
0,406.0,255,2021-07-12 13:08:26
0,782.0,255,2021-07-12 18:36:53
0,297.0,255,2021-07-12 10:56:16
0,594.0,255,2021-07-26 11:35:43
0,626.0,255,2021-07-19 00:44:45
0,553.0,255,2021-07-19 19:01:36
0,351.0,255,2021-07-26 12:03:29
0,441.0,255,2021-07-05 19:02:55
0,685.0,255,2021-07-19 17:13:05
0,515.0,255,2021-07-05 14:00:58
0,1621.0,255,2021-07-19 16:30:57
0,846.0,255,2021-07-19 18:15:11
0,258.0,255,2021-07-19 20:17:24
0,314.0,255,2021-07-26 14:41:53
0,353.0,255,2021-07-26 18:55:07
0,476.0,255,2021-07-19 19:07:29
0,320.0,255,2021-07-26 18:53:36
0,282.0,255,2021-07-19 16:12:22
0,1104.0,255,2021-07-26 21:45:41
0,2192.0,255,2021-07-05 18:56:43
0,2025.0,255,2021-07-05 18:59:15
0,673.0,255,2021-07-19 20:39:45
0,595.0,255,2021-07-05 19:58:32
0,717.0,255,2021-07-26 19:09:30
0,1836.0,255,2021-07-26 22:28:13
0,748.0,255,2021-07-26 20:43:08
0,264.0,255,2021-07-12 19:45:00
0,318.0,255,2021-07-26 17:47:13
0,1289.0,255,2021-07-19 00:26:15
0,298.0,255,2021-07-26 14:45:41
0,151.0,255,2021-07-26 12:57:42
0,244.0,255,2021-07-19 09:37:43
0,288.0,255,2021-07-26 09:30:49
0,315.0,255,2021-07-19 17:35:29
0,348.0,255,2021-07-05 15:54:57
0,1218.0,255,2021-07-12 11:53:22
0,1448.0,255,2021-07-26 20:43:20
0,442.0,255,2021-07-05 12:10:41
0,921.0,255,2021-07-05 12:50:06
0,561.0,255,2021-07-05 19:06:45
0,554.0,255,2021-07-05 16:08:55
0,829.0,255,2021-07-19 09:27:38
0,852.0,255,2021-07-12 19:35:50
0,314.0,255,2021-07-19 21:28:05
0,2099.0,255,2021-07-19 22:23:02
0,1076.0,255,2021-07-05 18:07:48
0,2206.0,255,2021-07-19 18:27:44
0,144.0,255,2021-07-05 13:27:41
0,1285.0,255,2021-07-26 19:28:12
0,316.0,255,2021-07-26 15:28:38
0,6360.0,255,2021-07-19 18:36:53
0,389.0,255,2021-07-26 15:35:34
0,242.0,255,2021-07-19 17:50:34
