weekday,duration,start_zoneID,started_at
0,740.0,170,2021-07-05 17:58:39
0,470.0,170,2021-07-12 15:16:58
0,365.0,170,2021-07-12 16:06:45
0,320.0,170,2021-07-12 12:14:29
0,485.0,170,2021-07-12 11:57:28
0,619.0,170,2021-07-26 15:58:51
0,548.0,170,2021-07-12 11:21:48
0,56464.0,170,2021-07-05 14:51:17
0,802.0,170,2021-07-19 15:43:10
0,874.0,170,2021-07-12 19:33:55
0,921.0,170,2021-07-05 12:33:54
0,247.0,170,2021-07-19 08:02:11
0,370.0,170,2021-07-12 19:01:22
0,639.0,170,2021-07-26 16:07:29
0,527.0,170,2021-07-05 15:16:59
0,818.0,170,2021-07-05 16:54:42
0,262.0,170,2021-07-26 08:37:46
0,270.0,170,2021-07-19 10:51:06
0,306.0,170,2021-07-26 15:29:54
0,320.0,170,2021-07-19 16:55:50
0,338.0,170,2021-07-26 17:22:31
0,352.0,170,2021-07-26 16:11:18
0,299.0,170,2021-07-12 12:48:20
0,2170.0,170,2021-07-19 10:59:16
0,406.0,170,2021-07-26 07:11:45
0,416.0,170,2021-07-26 19:56:37
0,644.0,170,2021-07-19 11:15:06
0,702.0,170,2021-07-19 19:39:33
0,1084.0,170,2021-07-05 06:45:50
0,333.0,170,2021-07-12 13:20:54
0,1011.0,170,2021-07-05 18:31:12
0,2002.0,170,2021-07-19 13:50:49
0,810.0,170,2021-07-12 10:09:27
0,703.0,170,2021-07-26 09:46:44
0,798.0,170,2021-07-19 09:47:11
0,741.0,170,2021-07-19 13:42:16
0,1977.0,170,2021-07-05 13:45:23
0,1660.0,170,2021-07-19 17:32:29
0,367.0,170,2021-07-19 07:57:44
0,391.0,170,2021-07-26 08:16:25
0,309.0,170,2021-07-12 08:18:47
0,463.0,170,2021-07-26 20:10:14
0,1108.0,170,2021-07-05 22:23:18
0,502.0,170,2021-07-05 20:53:40
0,1246.0,170,2021-07-12 10:49:23
0,323.0,170,2021-07-12 18:23:56
0,603.0,170,2021-07-05 12:52:29
0,519.0,170,2021-07-12 17:38:36
0,1363.0,170,2021-07-26 18:56:06
0,474.0,170,2021-07-26 17:30:36
0,3578.0,170,2021-07-12 09:24:56
0,472.0,170,2021-07-19 08:44:08
0,356.0,170,2021-07-19 07:15:10
0,636.0,170,2021-07-12 17:45:09
0,1982.0,170,2021-07-05 16:38:06
0,636.0,170,2021-07-19 17:50:56
0,929.0,170,2021-07-26 09:58:07
0,1156.0,170,2021-07-26 17:36:58
0,784.0,170,2021-07-19 17:54:54
0,308.0,170,2021-07-19 12:15:07
0,597.0,170,2021-07-19 07:47:39
0,245.0,170,2021-07-19 15:31:46
0,1308.0,170,2021-07-05 15:10:10
0,433.0,170,2021-07-19 02:50:21
0,1377.0,170,2021-07-12 15:10:39
0,26303.0,170,2021-07-12 14:13:42
0,1632.0,170,2021-07-19 15:04:55
0,342.0,170,2021-07-12 16:01:04
0,796.0,170,2021-07-05 08:16:47
0,270.0,170,2021-07-12 15:29:37
0,233.0,170,2021-07-19 15:35:05
0,269.0,170,2021-07-26 08:50:48
0,584.0,170,2021-07-05 16:20:24
0,865.0,170,2021-07-12 17:26:08
0,300.0,170,2021-07-26 10:31:36
0,421.0,170,2021-07-19 23:58:58
0,439.0,170,2021-07-19 13:57:08
0,1030.0,170,2021-07-26 20:54:44
0,1184.0,170,2021-07-19 10:27:24
0,555.0,170,2021-07-12 13:35:22
0,1169.0,170,2021-07-26 12:38:49
0,1135.0,170,2021-07-12 17:35:59
0,8654.0,170,2021-07-26 15:15:40
0,1417.0,170,2021-07-19 12:59:50
0,1019.0,170,2021-07-19 11:49:58
0,672.0,170,2021-07-12 18:55:52
0,265.0,170,2021-07-26 07:01:54
0,424.0,170,2021-07-26 21:29:58
0,95.0,170,2021-07-19 21:08:34
0,326.0,170,2021-07-19 09:17:24
0,267.0,170,2021-07-12 09:09:09
0,1365.0,170,2021-07-26 09:44:48
0,399.0,170,2021-07-26 09:04:31
0,383.0,170,2021-07-19 09:35:00
0,968.0,170,2021-07-05 18:59:01
0,429.0,170,2021-07-19 08:28:12
0,409.0,170,2021-07-12 14:56:50
0,293.0,170,2021-07-12 09:35:04
0,336.0,170,2021-07-12 17:22:34
0,873.0,170,2021-07-19 15:02:03
0,293.0,170,2021-07-19 19:49:33
0,1362.0,170,2021-07-05 20:10:56
0,1426.0,170,2021-07-05 20:10:52
0,517.0,170,2021-07-26 18:36:22
0,615.0,170,2021-07-19 13:32:10
0,496.0,170,2021-07-19 12:12:05
0,647.0,170,2021-07-05 18:22:44
0,1889.0,170,2021-07-12 20:43:39
0,738.0,170,2021-07-26 11:03:00
0,479.0,170,2021-07-12 15:09:15
0,1135.0,170,2021-07-05 22:23:05
0,677.0,170,2021-07-19 07:29:58
0,325.0,170,2021-07-26 18:07:21
0,745.0,170,2021-07-26 17:10:02
0,219.0,170,2021-07-19 18:56:10
0,194.0,170,2021-07-19 21:43:00
0,75.0,170,2021-07-12 22:01:09
0,120.0,170,2021-07-12 19:29:19
0,2202.0,170,2021-07-26 00:13:54
0,115.0,170,2021-07-26 13:08:59
0,144.0,170,2021-07-05 16:19:19
0,232.0,170,2021-07-19 12:19:25
0,168.0,170,2021-07-26 14:47:02
0,147.0,170,2021-07-05 19:02:57
0,98.0,170,2021-07-05 15:13:00
0,118.0,170,2021-07-12 12:08:37
0,109.0,170,2021-07-12 10:11:50
0,378.0,170,2021-07-12 14:34:28
0,333.0,170,2021-07-12 07:21:47
0,420.0,170,2021-07-12 08:09:14
0,1147.0,170,2021-07-26 12:23:12
0,436.0,170,2021-07-19 08:32:55
0,3849.0,170,2021-07-19 08:38:06
0,4293.0,170,2021-07-26 08:22:00
0,771.0,170,2021-07-19 11:57:33
0,412.0,170,2021-07-26 16:22:52
0,639.0,170,2021-07-19 18:58:51
0,647.0,170,2021-07-19 16:48:11
0,502.0,170,2021-07-26 17:15:03
0,359.0,170,2021-07-12 08:51:22
0,537.0,170,2021-07-05 16:17:47
0,544.0,170,2021-07-19 20:04:47
0,1602.0,170,2021-07-19 18:06:05
0,329.0,170,2021-07-12 13:03:11
0,1202.0,170,2021-07-19 20:31:27
0,1013.0,170,2021-07-26 11:22:07
