weekday,duration,start_zoneID,started_at
0,349.0,232,2021-07-19 21:06:25
0,218.0,232,2021-07-12 17:27:19
0,499.0,232,2021-07-05 00:14:51
0,305.0,232,2021-07-19 08:33:55
0,671.0,232,2021-07-12 20:37:20
0,502.0,232,2021-07-19 10:52:54
0,786.0,232,2021-07-12 14:26:37
0,1291.0,232,2021-07-26 18:26:13
0,701.0,232,2021-07-19 07:36:46
0,679.0,232,2021-07-05 12:01:13
0,203.0,232,2021-07-05 19:17:40
0,281.0,232,2021-07-12 13:26:11
0,1325.0,232,2021-07-19 11:34:04
0,1384.0,232,2021-07-05 08:09:14
0,618.0,232,2021-07-05 18:27:03
0,581.0,232,2021-07-12 17:00:29
0,576.0,232,2021-07-26 17:05:59
0,873.0,232,2021-07-19 20:05:09
0,237.0,232,2021-07-26 08:56:26
0,571.0,232,2021-07-05 22:59:43
0,359.0,232,2021-07-12 18:26:45
0,1303.0,232,2021-07-19 22:48:38
0,539.0,232,2021-07-12 12:58:08
0,462.0,232,2021-07-19 20:11:36
0,783.0,232,2021-07-05 10:47:26
0,385.0,232,2021-07-26 10:56:53
0,3208.0,232,2021-07-12 10:06:38
0,1789.0,232,2021-07-26 01:58:54
0,1810.0,232,2021-07-26 01:58:48
0,1826.0,232,2021-07-26 01:58:39
0,1502.0,232,2021-07-05 17:36:43
0,452.0,232,2021-07-26 13:21:46
0,1270.0,232,2021-07-05 14:36:14
0,1260.0,232,2021-07-19 17:38:30
0,690.0,232,2021-07-26 09:02:25
0,1591.0,232,2021-07-26 00:53:49
0,402.0,232,2021-07-26 12:52:59
0,490.0,232,2021-07-05 00:56:50
0,517.0,232,2021-07-12 10:10:51
0,563.0,232,2021-07-05 11:50:39
0,3699.0,232,2021-07-12 21:16:49
0,12446.0,232,2021-07-26 18:30:24
0,38031.0,232,2021-07-26 08:45:35
0,706.0,232,2021-07-19 19:48:41
0,2113.0,232,2021-07-05 15:29:43
0,800.0,232,2021-07-26 08:41:57
0,1888.0,232,2021-07-26 19:48:47
0,1686.0,232,2021-07-26 13:43:05
0,1035.0,232,2021-07-19 08:50:58
0,1124.0,232,2021-07-19 13:08:27
0,267.0,232,2021-07-26 13:23:31
0,807.0,232,2021-07-12 21:34:50
0,1054.0,232,2021-07-05 02:08:58
0,1059.0,232,2021-07-05 12:26:15
0,206.0,232,2021-07-19 06:08:04
0,45064.0,232,2021-07-19 19:52:01
0,580.0,232,2021-07-19 17:52:32
0,1067.0,232,2021-07-05 18:59:24
0,404.0,232,2021-07-26 12:49:21
0,349.0,232,2021-07-05 15:06:28
0,835.0,232,2021-07-19 13:59:15
0,1661.0,232,2021-07-12 08:39:18
0,906.0,232,2021-07-12 12:55:09
0,650.0,232,2021-07-05 07:27:24
0,1035.0,232,2021-07-26 09:32:09
0,0.0,232,2021-07-26 23:38:36
0,444.0,232,2021-07-26 21:26:15
0,5050.0,232,2021-07-19 16:28:59
0,1386.0,232,2021-07-12 16:20:08
0,818.0,232,2021-07-05 19:29:03
0,722.0,232,2021-07-05 09:56:08
0,1146.0,232,2021-07-05 15:28:40
0,814.0,232,2021-07-12 09:38:18
0,978.0,232,2021-07-19 18:04:03
0,551.0,232,2021-07-19 17:11:01
0,323.0,232,2021-07-12 10:07:09
0,1389.0,232,2021-07-12 20:46:35
0,248.0,232,2021-07-12 10:13:59
0,862.0,232,2021-07-12 10:31:30
0,1090.0,232,2021-07-26 19:20:28
0,887.0,232,2021-07-19 07:04:03
0,892.0,232,2021-07-26 12:28:21
0,867.0,232,2021-07-26 07:05:28
0,132.0,232,2021-07-12 19:51:20
0,549.0,232,2021-07-26 09:34:52
0,734.0,232,2021-07-19 13:24:37
0,770.0,232,2021-07-19 12:35:21
0,685.0,232,2021-07-19 05:16:12
0,823.0,232,2021-07-19 06:02:43
0,372.0,232,2021-07-05 11:50:43
0,566.0,232,2021-07-19 09:11:24
0,726.0,232,2021-07-19 18:42:30
0,266.0,232,2021-07-05 16:53:49
0,120.0,232,2021-07-26 18:35:53
0,818.0,232,2021-07-12 20:04:21
0,166.0,232,2021-07-12 07:07:00
0,396.0,232,2021-07-19 18:33:54
0,332.0,232,2021-07-26 18:01:37
0,1196.0,232,2021-07-26 09:53:11
0,1091.0,232,2021-07-05 19:17:08
0,1207.0,232,2021-07-26 20:40:45
0,295.0,232,2021-07-19 19:22:18
0,374.0,232,2021-07-12 10:26:48
0,346.0,232,2021-07-26 10:53:53
0,426.0,232,2021-07-05 10:57:30
0,1117.0,232,2021-07-05 02:08:02
0,604.0,232,2021-07-05 02:16:44
0,323.0,232,2021-07-05 08:14:26
0,525.0,232,2021-07-12 12:15:40
0,381.0,232,2021-07-26 19:08:28
0,188.0,232,2021-07-12 16:17:24
0,4021.0,232,2021-07-05 10:54:51
0,1696.0,232,2021-07-26 15:34:28
0,425.0,232,2021-07-26 18:06:31
0,132.0,232,2021-07-19 14:23:56
0,1511.0,232,2021-07-05 19:43:23
0,3774.0,232,2021-07-12 10:28:40
0,290.0,232,2021-07-05 17:26:39
0,63.0,232,2021-07-19 11:48:13
0,100.0,232,2021-07-05 12:27:40
0,51.0,232,2021-07-19 21:26:03
0,88.0,232,2021-07-12 21:13:50
0,1.0,232,2021-07-12 11:04:43
0,195.0,232,2021-07-12 10:53:04
0,160.0,232,2021-07-12 21:34:39
0,790.0,232,2021-07-05 18:38:01
0,151.0,232,2021-07-19 14:58:58
0,1004.0,232,2021-07-26 20:46:32
0,287.0,232,2021-07-05 14:17:15
0,198.0,232,2021-07-19 18:00:45
0,205.0,232,2021-07-19 17:43:53
0,98.0,232,2021-07-05 16:47:59
0,4049.0,232,2021-07-05 14:58:39
0,168.0,232,2021-07-05 21:16:38
0,201.0,232,2021-07-26 14:31:03
0,341.0,232,2021-07-19 13:50:35
0,181.0,232,2021-07-05 19:47:55
0,112.0,232,2021-07-12 11:41:46
0,215.0,232,2021-07-05 20:36:54
0,455.0,232,2021-07-19 09:56:50
0,374.0,232,2021-07-26 09:59:34
0,428.0,232,2021-07-26 08:49:29
0,2473.0,232,2021-07-12 16:44:17
0,786.0,232,2021-07-05 06:09:43
0,429.0,232,2021-07-26 18:45:36
0,405.0,232,2021-07-12 15:33:28
0,765.0,232,2021-07-12 21:41:46
0,760.0,232,2021-07-05 21:16:21
0,1024.0,232,2021-07-19 21:16:10
0,337.0,232,2021-07-12 09:37:07
0,974.0,232,2021-07-19 19:19:28
0,1270.0,232,2021-07-05 17:03:32
0,818.0,232,2021-07-19 19:24:38
0,1139.0,232,2021-07-05 01:54:59
0,4258.0,232,2021-07-12 23:16:45
0,614.0,232,2021-07-05 15:58:24
0,425.0,232,2021-07-05 10:28:32
0,2511.0,232,2021-07-19 07:38:39
0,303.0,232,2021-07-12 16:44:44
0,472.0,232,2021-07-05 12:59:54
0,477.0,232,2021-07-05 17:29:09
0,544.0,232,2021-07-26 11:13:27
0,825.0,232,2021-07-26 17:50:57
0,1643.0,232,2021-07-05 15:36:51
0,198.0,232,2021-07-26 16:02:04
0,186.0,232,2021-07-19 23:05:35
0,171.0,232,2021-07-05 15:14:06
0,106.0,232,2021-07-26 10:37:26
0,522.0,232,2021-07-19 11:38:49
0,112.0,232,2021-07-19 17:57:16
0,212.0,232,2021-07-19 20:32:26
0,152.0,232,2021-07-26 17:51:59
0,211.0,232,2021-07-05 20:07:06
0,299.0,232,2021-07-19 15:45:37
0,695.0,232,2021-07-19 12:04:33
0,492.0,232,2021-07-05 05:55:19
0,609.0,232,2021-07-12 09:31:45
0,617.0,232,2021-07-12 07:43:24
0,924.0,232,2021-07-05 17:38:38
0,277.0,232,2021-07-19 12:46:03
0,1571.0,232,2021-07-05 20:32:31
0,341.0,232,2021-07-26 10:27:39
0,766.0,232,2021-07-26 17:25:10
0,711.0,232,2021-07-19 18:57:12
0,227.0,232,2021-07-19 08:16:01
0,767.0,232,2021-07-26 20:16:05
0,320.0,232,2021-07-12 20:07:02
0,208.0,232,2021-07-26 08:15:21
0,642.0,232,2021-07-12 07:55:56
